name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Carter Lane Gallery,49 Carter Lane,,,E09000001,City and County of the City of London,95514285.0,E05009297,Castle Baynard,http://www.carterlanegallery.com/#,-0.10036243769391992,51.512940036953964,531914.9642548618,181044.9237398565,12/29/2019,galleries,"49 Carter Ln, London EC4V 5AE, United Kingdom",Carter Lane Gallery,ChIJQ-gwhawEdkgRYROBB6hFs0I,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Pumphouse Gallery,Battersea Park,,,E09000032,Wandsworth,121032970.0,E05000620,Queenstown,http://pumphousegallery.org.uk/#,-0.15478515541629115,51.478998072018754,528233.9652573657,177173.92479000008,12/29/2019,galleries,"Battersea Park, Battersea, London SW11 4NJ, United Kingdom",Pump House Gallery,ChIJ82LqlQUFdkgRU9nnDRZ-9Jo,4.0,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",41.0
Brent Artists Resource,4⁄5 Queenâs Parade,,,E09000005,Brent,202054057.0,E05000105,Willesden Green,http://www.brentartistsresource.org.uk/#,-0.22379059093534184,51.54766993458268,523256.96661167673,184691.92274823782,12/29/2019,galleries,,,,,,
Crane Kalman,178 Brompton Road,,,E09000020,Kensington and Chelsea,217007694.0,E05009389,Brompton & Hans Town,http://cranekalman.com/#,-0.16730268608382956,51.4979710461788,527311.9655079299,179261.92422555145,12/29/2019,galleries,"178 Brompton Rd, Knightsbridge, London SW3 1HQ, United Kingdom",Crane Kalman Gallery,ChIJpQFzIUEFdkgR-XApxAWI7Ac,4.7,"['art_gallery', 'point_of_interest', 'establishment']",3.0
Hollywood Road Gallery,12 Hollywood Road,,,E09000020,Kensington and Chelsea,217040769.0,E05009402,Redcliffe,http://www.hollywoodroadgallery.com/#,-0.18469114887024726,51.4860384198925,526137.9658272105,177904.9245909077,12/29/2019,galleries,"12 Hollywood Rd, Kensington, London SW10 9HY, United Kingdom",Catharine Miller,ChIJ_f9_qWMFdkgRQhgWrQ_Prvk,3.7,"['art_gallery', 'point_of_interest', 'establishment']",6.0
The Rowley Gallery,115 Kensington Church Street,,,E09000020,Kensington and Chelsea,217043176.0,E05009390,Campden,http://www.rowleygallery.co.uk/#,-0.19477513683864436,51.506778264132386,525380.966031731,180193.92397169388,12/29/2019,galleries,"115 Kensington Church St, Kensington, London W8 7LN, United Kingdom",The Rowley Gallery,ChIJfy1nMvoPdkgRVshAocnw78k,4.1,"['art_gallery', 'point_of_interest', 'store', 'establishment']",7.0
Japanese Gallery,66D Kensington Church St,,,E09000020,Kensington and Chelsea,217043283.0,E05009390,Campden,http://www.japanese-gallery.com/#,-0.1937807325365228,51.505324130889434,525453.9660119428,180033.92401523615,12/29/2019,galleries,"66E Kensington Church St, Kensington, London W8 4BY, United Kingdom",Japanese Gallery Kensington,ChIJ7zLF9fkPdkgRRAQ6EQcYyLo,4.7,"['art_gallery', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",7.0
Northcote Gallery Chelsea,253 Kingâs Road,,,E09000020,Kensington and Chelsea,217046439.0,E05009391,Chelsea Riverside,http://www.northcotegallery.com/#,-0.17199313452886128,51.486047114872726,527019.5255835608,177927.8245496529,12/29/2019,galleries,,,,,,
Museum of Brands,111-117 Lancaster Road,,,E09000020,Kensington and Chelsea,217050374.0,E05009399,Notting Dale,http://www.museumofbrands.com/#,-0.21110047071965984,51.51637172195887,524221.9663482166,181232.92368929234,12/29/2019,galleries,"111-117 Lancaster Rd, Notting Hill, London W11 1QT, United Kingdom",Museum of Brands,ChIJkUcf6v4PdkgRIN0LQBjlSqs,4.3,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",764.0
James Harvey British Art,15 Langton Street,,,E09000020,Kensington and Chelsea,217051631.0,E05009405,Stanley,http://www.jhba.co.uk/#,-0.18091986991138767,51.482355952109366,526409.9657536048,177501.92470088854,12/29/2019,galleries,"Glebe Gallery, Charlton, Shaftesbury SP7 0EL, United Kingdom",James Harvey British & Sporting Art,ChIJY1G3RnsFdkgRsEttZb58gik,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Doyle Devere,30 Ledbury Road,,,E09000020,Kensington and Chelsea,217052558.0,E05009400,Pembridge,http://www.doyledevere.co.uk/#,-0.1987894317489159,51.513872223781746,525082.9661139935,180975.92375970865,12/29/2019,galleries,"30 Ledbury Rd, Notting Hill, London W11 2AB, UK",30 Ledbury Rd,ChIJKVW7RP0PdkgRZxbjfp7MRmQ,,['street_address'],
The Orangery,Holland Park,,,E09000020,Kensington and Chelsea,217064477.0,E05009390,Campden,http://www.rbkc.gov.uk/subsites/museums/theorangery.aspx#,-0.1877656207162116,51.50657125597892,525867.9658994593,180182.92397327645,12/29/2019,galleries,"Holland Park, Kensington, London W8 6LU, United Kingdom",The Orangery,ChIJ7w-V58oNdkgRMaRBfX8yDwI,4.3,"['point_of_interest', 'establishment']",39.0
Tryon St,7-9 Tryon Street,,,E09000020,Kensington and Chelsea,217087920.0,E05009403,Royal Hospital,http://www.tryonst.co.uk/#,-0.16292757024762405,51.49033075243625,527636.965417878,178419.92445429362,12/29/2019,galleries,"7 Tryon St, Chelsea, London SW3 3LH, UK",7 Tryon St,ChIJTUp3whQFdkgRA_iLBGEb7QQ,,['street_address'],
Lacey Contemporary,8 Clarendon Cross,,,E09000020,Kensington and Chelsea,217103015.0,E05009399,Notting Dale,http://www.laceycontemporarygallery.co.uk/#,-0.21017792998165227,51.51049445654745,524301.9663251464,180580.92386617983,12/29/2019,galleries,"8 Clarendon Cross, Notting Hill, London W11 4AP, United Kingdom",Lacey Contemporary Gallery,ChIJFZCEuOAPdkgRHmUaccw99aE,4.4,"['art_gallery', 'point_of_interest', 'establishment']",5.0
The Dot Project,94 Fulham Road,,,E09000020,Kensington and Chelsea,217103153.0,E05009393,Courtfield,http://www.thedotproject.com/#,-0.17532281890317092,51.489795851786454,526777.9656516023,178338.92447508613,12/29/2019,galleries,"94 Fulham Rd, South Kensington, London SW3 6HS, United Kingdom",The Dot Project,ChIJ4wolvWgFdkgRnqpWsdsIRls,4.4,"['art_gallery', 'point_of_interest', 'establishment']",10.0
Offer Waterman & Co,11 Langton Street,,,E09000020,Kensington and Chelsea,217103621.0,E05009405,Stanley,http://www.waterman.co.uk/#,-0.1808216162380594,51.482291479831545,526416.9657516992,177494.92470280593,12/29/2019,galleries,"17 St George St, Mayfair, London W1S 1FJ, United Kingdom",Offer Waterman,ChIJ_WMlQXsFdkgRu1K0MWgpi0I,4.8,"['art_gallery', 'point_of_interest', 'establishment']",5.0
Cadogan Contemporary,87 Old Brompton Road,,,E09000020,Kensington and Chelsea,217103741.0,E05009393,Courtfield,http://www.cadogancontemporary.com/#,-0.17689957421006378,51.49251817122632,526660.9656832658,178638.924393697,12/29/2019,galleries,"87 Old Brompton Rd, South Kensington, London SW7 3LD, United Kingdom",Cadogan Contemporary,ChIJgX9A6GcFdkgR-71aLXQ8eFE,4.8,"['art_gallery', 'point_of_interest', 'establishment']",9.0
The Muse,269 Portobello Rd,,,E09000020,Kensington and Chelsea,217103948.0,E05009392,Colville,http://themuseat269.com/#,-0.20684485116546608,51.51793441137311,524512.9662695407,181413.92364031734,12/29/2019,galleries,"269 Portobello Rd, Notting Hill, London W11 1LR, United Kingdom",The Muse,ChIJFzPIjh4QdkgRuZj2Kj4x_dk,4.4,"['art_gallery', 'point_of_interest', 'establishment']",18.0
Medici Gallery (south Kensington),26 Thurloe Street,,,E09000020,Kensington and Chelsea,217104170.0,E05009389,Brompton & Hans Town,http://www.medicigallery.co.uk/c/183/Contact,-0.17360176035150193,51.49429237762958,526884.9656226847,178841.92433942397,12/29/2019,galleries,"26 Thurloe St, Kensington, London SW7 2LT, United Kingdom",Medici Gallery,ChIJZU4khEIFdkgRuarzgRMYSas,4.5,"['point_of_interest', 'store', 'establishment']",26.0
GGGallery,15b Blenheim Crescent,,,E09000020,Kensington and Chelsea,217106096.0,E05009392,Colville,http://www.gggallery.co.uk/#,-0.20566627174938326,51.51565024734415,524600.9662454559,181161.92370896804,12/29/2019,galleries,"15B Blenheim Cres, Notting Hill, London W11 2EE, UK",15B Blenheim Cres,ChIJ6y6Z4x0QdkgRZl9QkMamJPg,,['street_address'],
Richard Young Gallery,4 Holland Street,,,E09000020,Kensington and Chelsea,217106179.0,E05009390,Campden,http://www.richardyounggallery.co.uk/#,-0.1921250728715442,51.503311605461576,525574.3959719792,179812.96405336953,12/29/2019,galleries,"4 Holland St, Kensington, London W8 4LT, United Kingdom",Richard Young Gallery,ChIJObvQRvcPdkgR_Q9k7-84zC0,5.0,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",12.0
Hackelbury,4 Launceston Place,,,E09000020,Kensington and Chelsea,217106588.0,E05009401,Queen's Gate,http://www.hackelbury.co.uk/#,-0.18534171634451013,51.49903389588178,526056.9658481888,179348.92420063418,12/29/2019,galleries,"4 Launceston Pl, Kensington, London W8 5RL, United Kingdom",HackelBury Fine Art Ltd,ChIJLdACJl8FdkgRmLfByZm88Uo,5.0,"['art_gallery', 'point_of_interest', 'establishment']",4.0
Richard Green 2,33 New Bond Street,,,E09000033,City of Westminster,10033538913.0,E05000649,West End,http://www.richard-green.com/#,-0.14362440125332573,51.51174868489209,528916.5650462508,180835.42379807038,12/29/2019,galleries,"33 New Bond St, Mayfair, London W1S 2RS, United Kingdom",Richard Green,ChIJvauQ6ikFdkgR_i6wWgeWFCc,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
The Foundry Gallery,39 Old Church Street,,,E09000020,Kensington and Chelsea,217106994.0,E05009391,Chelsea Riverside,http://www.thefoundrygallery.org/#,-0.1723267456959881,51.48438957011454,527000.96559134,177742.92463588816,12/29/2019,galleries,"39 Old Church St, Chelsea, London SW3 5BS, United Kingdom",Le Lay Architects,ChIJFwfqSW4FdkgRxV6kIEapw2c,3.0,"['point_of_interest', 'establishment']",2.0
The Little Black Gallery,13A Park Walk,,,E09000020,Kensington and Chelsea,217107061.0,E05009405,Stanley,http://www.thelittleblackgallery.com/#,-0.17982751592155422,51.48591807296405,526475.9657347733,177899.92459285454,12/29/2019,galleries,"13a Park Walk, Chelsea, London SW10 0AJ, United Kingdom",The Iconic Images Gallery,ChIJ0e-e-bMFdkgRxR8e4yBedUo,5.0,"['art_gallery', 'point_of_interest', 'establishment']",1.0
Saatchi Gallery,Duke of York's HQ,King's Road,,E09000020,Kensington and Chelsea,217110596.0,E05009403,Royal Hospital,http://www.saatchi-gallery.co.uk/#,-0.15869580871313135,51.490606110245636,527929.9653384807,178457.9244434932,12/29/2019,galleries,"Duke of York's HQ, King's Rd, Chelsea, London SW3 4RY, United Kingdom",Saatchi Gallery,ChIJ97pX3M0EdkgR8YFd4G1GZJ8,4.4,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4848.0
Graffik Gallery,284 Portobello Road,,,E09000020,Kensington and Chelsea,217113237.0,E05009396,Golborne,http://graffikgallery.com/#,-0.20742323880177788,51.51935509320047,524468.9662811921,181570.92359750086,12/29/2019,galleries,"284 Portobello Rd, London W10 5TE, United Kingdom",Graffik Gallery London,ChIJrViyxx4QdkgR2paGd0zHRzY,4.7,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",128.0
Flying Colours Gallery,6 Burnsall Street,,,E09000020,Kensington and Chelsea,217115299.0,E05009405,Stanley,http://www.flyingcoloursgallery.com/#,-0.16618622123694846,51.488817027029455,527414.9654781839,178245.92450133612,12/29/2019,galleries,"6 Burnsall St, Chelsea, London SW3 3ST, United Kingdom",FLYING COLOURS GALLERY,ChIJ9Te1Y2sFdkgROGeLSwrqaz4,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Michael Hoppen Gallery,3 Jubilee Place,,,E09000020,Kensington and Chelsea,217120296.0,E05009405,Stanley,http://www.michaelhoppengallery.com/#,-0.16602174002870868,51.488967330381406,527425.9654751923,178262.92449676487,12/29/2019,galleries,"3 Jubilee Pl, Chelsea, London SW3 3TD, United Kingdom",Michael Hoppen Gallery,ChIJbWcZZ2sFdkgRLdRa68W4HHE,4.4,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",22.0
Dreamspace Gallery,3 Dufferin Street,,,E09000019,Islington,5300028758.0,E05000367,Bunhill,https://adremgroup.com/dreamspace-gallery/#,-0.09240723722920853,51.522585986674436,532438.9641139281,182131.9234455058,12/29/2019,galleries,"The Spice Building, 8 Devonshire Square, London EC2M 4PL, United Kingdom",Dreamspace,ChIJb2jStakcdkgRlBBZ-1-1-tA,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Bloomberg Space,50 Finsbury Square,,,E09000019,Islington,5300033404.0,E05000367,Bunhill,http://www.bloombergspace.com/#,-0.08713872420874462,51.52000016879588,532811.9640128042,181853.92352147677,12/29/2019,galleries,"50 Finsbury Square, Finsbury, London EC2A 1HD, United Kingdom",Bloomberg Space,ChIJSW-JHKwcdkgR8vUW7dFyaGI,4.5,"['art_gallery', 'point_of_interest', 'establishment']",4.0
Arcade,87 Lever Street,,,E09000019,Islington,5300056285.0,E05000367,Bunhill,http://arcadefinearts.com/#,-0.09641740763225776,51.527012637688074,532147.9641943168,182616.92331427708,12/29/2019,galleries,"87 Lever St, London EC1V 3RA, United Kingdom",Arcade,ChIJ-U1lSVgbdkgRpWS9nQK7b6Y,4.8,"['art_gallery', 'point_of_interest', 'establishment']",4.0
Sway Gallery,70-72 Old Street,,,E09000019,Islington,5300069554.0,E05000367,Bunhill,http://www.sway-gallery.com/#,-0.0951779751064024,51.52424073682208,532241.9641678295,182310.9233971576,12/29/2019,galleries,"70-72 Old St, London EC1V 9AN, United Kingdom",Sway Gallery,ChIJA6hs6lcbdkgR8pfeht6mKt8,4.4,"['point_of_interest', 'clothing_store', 'store', 'establishment']",33.0
Islington Arts Factory,2 Parkhurst Rd,,,E09000019,Islington,5300075947.0,E05000375,Holloway,http://www.islingtonartsfactory.org/#,-0.12284805121234275,51.55421886757041,530236.9647137888,185594.92250381835,12/29/2019,galleries,"2 Parkhurst Rd, London N7 0SF, United Kingdom",Islington Arts Factory,ChIJcR661gsbdkgRduiKb5mY6RA,4.3,"['point_of_interest', 'establishment']",50.0
James Freeman Gallery,354 Upper Street,,,E09000019,Islington,5300095173.0,E05000380,St. Peter's,http://www.sesameart.com/#,-0.1045067563442478,51.534607630465935,531564.9643548932,183446.9230881838,12/29/2019,galleries,"354 Upper St, The Angel, London N1 0PD, United Kingdom",James Freeman Gallery,ChIJB06YOl0bdkgRcE2Etv16LOQ,4.8,"['art_gallery', 'point_of_interest', 'establishment']",13.0
Curious Duke Gallery,173 Whitecross Street,,,E09000019,Islington,5300102398.0,E05000367,Bunhill,http://curiousdukegallery.com/#,-0.09352902577367936,51.5236833609929,532357.9641360305,182251.92341297815,12/29/2019,galleries,"173 Whitecross St, London EC1Y 8JT, United Kingdom",Curious Duke Gallery & Framing,ChIJJwknIKgcdkgRNDjxVKbmoGE,4.9,"['art_gallery', 'point_of_interest', 'store', 'establishment']",18.0
Space Station 65,373 Kennington Road,,,E09000022,Lambeth,10000445110.0,E05000427,Prince's,http://spacestationsixtyfive.com/#,-0.1107657251007168,51.48652547728557,531268.9644324739,178088.92454243364,12/29/2019,galleries,"373 Kennington Rd, London SE11 4PS, United Kingdom",Space Station Sixty-five,ChIJbcNsd5EEdkgRWS460Ss_zaM,0.0,"['point_of_interest', 'establishment']",0.0
CGP London,1 Park Approach,Southwark Park,,E09000028,Southwark,10000811263.0,E05011112,Rotherhithe,http://cgplondon.org/#,-0.053905698796241165,51.49414758259677,535193.9633658071,179039.92428692352,12/29/2019,galleries,"Park Approach, 1, Southwark Park, London SE16 2UA, United Kingdom",Southwark Park Galleries // Lake Gallery,ChIJUbvVGiIDdkgRZGy_kbWSaAE,4.5,"['art_gallery', 'point_of_interest', 'establishment']",41.0
Purdy Hicks,65 Hopton Street,,,E09000028,Southwark,10000811558.0,E05011095,Borough & Bankside,http://www.purdyhicks.com/#,-0.10201660055865604,51.50747222573279,531815.964281091,180433.92390632196,12/29/2019,galleries,"25 Thurloe St, Kensington, London SW7 2LQ, United Kingdom",Purdy Hicks Gallery,ChIJNUYX-64EdkgRGLPadTkEM8Q,4.7,"['art_gallery', 'point_of_interest', 'establishment']",7.0
Bethlem Gallery,Bethlem Royal Hospital,Monks Orchard Road,,E09000006,Bromley,10003615210.0,E05000120,Kelsey and Eden Park,http://bethlemgallery.com/#,-0.029725744310886083,51.38092832778922,537210.9628151646,166494.92769622878,12/29/2019,galleries,"Bethlem Royal Hospital, Monks Orchard Rd, Beckenham BR3 3BX, United Kingdom",Bethlem Museum of the Mind,ChIJL47H9E4AdkgRVnhvlwcj0Is,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",118.0
Sprout Community Arts,74 Moyser Road,,,E09000032,Wandsworth,10008157629.0,E05000615,Furzedown,http://www.sproutarts.com/#,-0.1472034359933635,51.424031729348286,528914.9650715027,171074.92644952374,12/29/2019,galleries,"74 Moyser Rd, London SW16 6SQ, United Kingdom",Sprout Arts,ChIJs6tuknsGdkgRnhkC0OdktxY,4.7,"['point_of_interest', 'establishment']",6.0
Flowers Gallery East,82 Kingsland Road,,,E09000012,Hackney,10008242588.0,E05009375,Haggerston,http://www.flowersgallery.com/#,-0.07714642146205056,51.529647625412295,533476.9638336031,182944.9232232186,12/29/2019,galleries,"Flowers Gallery, 82 Kingsland Rd, Hackney, London E2 8DP, United Kingdom",Flowers Gallery,ChIJldqP6LscdkgRnBtqnDf96fU,4.7,"['art_gallery', 'point_of_interest', 'establishment']",46.0
Parasol unit,14 Wharf Road,,,E09000012,Hackney,10008244219.0,E05009378,Hoxton West,http://www.parasol-unit.org/#,-0.09500894875955652,51.530377120881006,532235.9141226999,182993.60320428433,12/29/2019,galleries,"14 Wharf Rd, Hoxton, London N1 7RW, United Kingdom",Parasol unit foundation for contemporary art,ChIJPcTQsFgbdkgRJCt5ItriXzk,4.9,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",63.0
Five Years,"Unit 66, Regent Studios",8 Andrews Road,,E09000012,Hackney,10008244601.0,E05009381,London Fields,http://www.fiveyears.org.uk/#,-0.0602162308162057,51.53550144468921,534633.9635197859,183626.92303753246,12/29/2019,galleries,,,,,,
Rocket Gallery,56 Shoreditch High Street,,,E09000012,Hackney,10008304903.0,E05009377,Hoxton East & Shoreditch,http://www.rocketgallery.com/#,-0.07668941521075474,51.524073699433615,533524.96381906,182325.92339227532,12/29/2019,galleries,,,,,,
Hoxton Art Gallery,64 Charlotte Road,,,E09000012,Hackney,10008317965.0,E05009377,Hoxton East & Shoreditch,http://www.hoxtonartgallery.co.uk/#,-0.08107894510577178,51.526303899347475,533213.963902856,182565.92332639245,12/29/2019,galleries,,,,,,
Galerie8,203 Richmond Road,,,E09000012,Hackney,10008325659.0,E05009372,Hackney Central,http://www.galerie8.co.uk/#,-0.05708840397071754,51.543594300278464,534826.9834232866,184532.63275412426,12/29/2019,galleries,"195 Richmond Rd, London E8 3NJ, United Kingdom",GALERIE8,ChIJKaI0ouUcdkgRPsMgH3q-BfQ,5.0,"['art_gallery', 'point_of_interest', 'establishment']",1.0
The Proud Archivist,"The Archivist, Unit V Reliance Wharf",2-10 Hertford Road,,E09000012,Hackney,10008329599.0,E05009371,De Beauvoir,http://www.theproudarchivist.co.uk/#,-0.0787071274342672,51.53726349291777,533346.4638692783,183788.98299117864,12/29/2019,galleries,"hclub, 24 Endell St, London WC2H 9HQ, United Kingdom",The Archivist's Gallery,ChIJgRekN5YcdkgRe5gZgHJkZVw,4.4,"['art_gallery', 'point_of_interest', 'establishment']",22.0
Charlie Smith,336 Old Street,,,E09000012,Hackney,10008336390.0,E05009377,Hoxton East & Shoreditch,http://charliesmithlondon.com/#,-0.08144180134706988,51.52658861238737,533187.9639099932,182596.92331795392,12/29/2019,galleries,"Chapel Place, 336 Old St, Hackney, London EC1V 9DR, United Kingdom",CHARLIE SMITH LONDON,ChIJr4rNubocdkgRGA4JEMO5Ryg,4.2,"['art_gallery', 'point_of_interest', 'establishment']",6.0
Unit G Gallery,12A Collent Street,,,E09000012,Hackney,10008339282.0,E05009376,Homerton,http://unitg.london/gallery/#,-0.04762697163147047,51.54404540250603,535481.6832578321,184600.2627412389,12/29/2019,galleries,,,,,,
BSMT Space,5d Stoke Newington Road,,,E09000012,Hackney,10008342181.0,E05009382,Shacklewell,http://www.bsmt.co.uk/#,-0.07540450761671755,51.55077848634022,533535.9638142965,185297.92258389728,12/29/2019,galleries,"529 Kingsland Rd, Dalston, London E8 4AR, United Kingdom",BSMT Space,ChIJIdDJFowcdkgRjpqDvtPGwXw,4.6,"['art_gallery', 'point_of_interest', 'establishment']",42.0
Modern Art 1,4-8 Helmet Row,,,E09000019,Islington,10008977815.0,E05000367,Bunhill,http://www.modernart.net/#,-0.09452473337642593,51.52503946467611,532284.9641560469,182400.92337267808,12/29/2019,galleries,"4-8 Helmet Row, London EC1V 3QJ, United Kingdom",Modern Art,ChIJxZV94iobdkgR9lAOGYnf79I,4.2,"['art_gallery', 'point_of_interest', 'establishment']",25.0
Vibe Gallery,100 Clementâs Road,,,E09000028,Southwark,10009799375.0,E05011106,North Bermondsey,https://www.thegalleryguide.co.uk/galleries/vibe-gallery,-0.06223532074835333,51.49476219386892,534613.963523729,179092.92427171028,12/29/2019,galleries,,,,,,
Royal Observatory,Blackheath Avenue,,,E09000011,Greenwich,10010200750.0,E05000222,Greenwich West,http://www.rmg.co.uk/royal-observatory#,-0.0008497192490031125,51.47734717033885,538927.8523034201,177271.02474039426,12/29/2019,galleries,"Blackheath Ave, Greenwich, London SE10 8XJ, United Kingdom",Royal Observatory Greenwich,ChIJp9ypjCqo2EcRAoQcRV-yqzE,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'store', 'establishment']",12773.0
All Visual Arts,2 Omega Place,,,E09000019,Islington,10012789978.0,E05000368,Caledonian,http://www.allvisualarts.org/,-0.12039633362364635,51.53146407783977,530471.9646514746,183068.9231889132,12/29/2019,galleries,"2 Omega Pl, Kings Cross, London N1 9DR, United Kingdom",All Visual Arts,ChIJJcNTLz8bdkgRaMFJAfzdp4A,5.0,"['point_of_interest', 'establishment']",1.0
Cubitt Gallery,8 Angel Mews,,,E09000019,Islington,10012791474.0,E05000366,Barnsbury,http://cubittartists.org.uk/#,-0.10784469535514336,51.532350403739635,531339.9644160593,183189.92315761637,12/29/2019,galleries,"8 Angel Mews, Islington, London N1 9HH, United Kingdom",Cubitt Artists,ChIJORfJP0MbdkgR34k8XEPrDLU,3.9,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",52.0
Unit 24,20 Great Guildford Street,,,E09000028,Southwark,10013527858.0,E05011095,Borough & Bankside,http://unit24.info/#,-0.09788700475845444,51.505939501572506,532106.9642030598,180270.92395025076,12/29/2019,galleries,"20 Great Guildford St, London SE1 0FD, United Kingdom",Unit 24 Gallery,ChIJrTTf8qgEdkgR1uibkbsV8Nk,2.3,"['art_gallery', 'point_of_interest', 'establishment']",3.0
Vitrine,15 Bermondsey Square,,,E09000028,Southwark,10013529059.0,E05011104,London Bridge & West Bermondsey,http://www.vitrinegallery.co.uk/#,-0.0807512412662026,51.49739118125488,533321.0538416267,179351.39416978552,12/29/2019,galleries,"15 Bermondsey Square, Bermondsey, London SE1 3UN, United Kingdom",VITRINE London,ChIJJ3IQsEQDdkgRXlBOx8q4ea8,4.6,"['art_gallery', 'point_of_interest', 'establishment']",9.0
Horatio Jr,"The Lord Nelson, 66 Canon Beck Road",,,E09000028,Southwark,10013529797.0,E05011112,Rotherhithe,http://www.horatiojr.com/#,-0.04952267119709654,51.50114981079521,535477.4432676821,179826.674072541,12/29/2019,galleries,,,,,,
The Wandsworth Museum,38 West Hill,,,E09000032,Wandsworth,10024086836.0,E05000614,Fairfield,http://www.wandsworthmuseum.co.uk/#,-0.2004767752789343,51.4571364135849,525120.9661046766,174663.92547280426,12/29/2019,galleries,"38 West Hill, Wandsworth, London SW18 1RX, United Kingdom",Wandsworth Museum,ChIJDRYtzWgPdkgRLaJbPx2viQY,3.0,"['museum', 'art_gallery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",1.0
Skarstedt Gallery,8 Bennet Street,,,E09000033,City of Westminster,10033524577.0,E05000644,St. James's,http://www.skarstedt.com/#,-0.14060781324446567,51.50711911725937,529138.9650107411,180325.92393635891,12/29/2019,galleries,"8 Bennet St, St. James's, London SW1A 1RP, United Kingdom",Skarstedt Gallery,ChIJwdmN_CkFdkgRjuNY-l_1d5Y,4.7,"['art_gallery', 'point_of_interest', 'establishment']",21.0
Scream,27 - 28 Eastcastle Street,,,E09000033,City of Westminster,10033525838.0,E05000649,West End,http://www.screamlondon.com/#,-0.13853038813073773,51.516717359455875,529255.9649775077,181396.92364455614,12/29/2019,galleries,"27-28 Eastcastle St, Fitzrovia, London W1W 8DH, UK",27-28 Eastcastle St,ChIJjaRp5CobdkgR1aEB0eF6fW0,,['street_address'],
Ben Brown Fine Arts,12 Brookâs Mews,,,E09000033,City of Westminster,10033526904.0,E05000649,West End,http://www.benbrownfinearts.com/#,-0.1460132598946329,51.51240246801626,528748.9651159651,180903.92377963147,12/29/2019,galleries,,,,,,
Marlborough Fine Art,6 Albemarle Street,,,E09000033,City of Westminster,10033528809.0,E05000649,West End,http://www.marlboroughfineart.com/#,-0.14085167375522178,51.50856181680288,529117.9650166916,180485.92389301688,12/29/2019,galleries,"6 Albemarle St, Mayfair, London W1S 4BY, United Kingdom",Marlborough,ChIJOd7z4CkFdkgR9f4tlUrVYps,4.5,"['art_gallery', 'point_of_interest', 'establishment']",28.0
Messum's,28 Cork Street,,,E09000033,City of Westminster,10033532792.0,E05000649,West End,http://www.messums.com/#,-0.14140776488678125,51.5104770846591,529073.9650283009,180697.9238353397,12/29/2019,galleries,"28 Cork St, Mayfair, London W1S 3NG, United Kingdom",Messums London,ChIJb1hkBSoFdkgRUnlEyuCB4hQ,4.8,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",9.0
Serpentine Gallery,Kensington Gardens,,,E09000033,City of Westminster,10033534401.0,E05000637,Knightsbridge and Belgravia,http://www.serpentinegallery.org/#,-0.17498302203868382,51.5047903535116,526759.9656590265,180006.92402174787,12/29/2019,galleries,"Kensington Gardens, London W2 3XA, United Kingdom",Serpentine Gallery,ChIJOQxY9E8FdkgRe1P4OVUdwM8,4.4,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",1130.0
Frith Street Gallery,17-18 Golden Square,,,E09000033,City of Westminster,10033534803.0,E05000649,West End,http://www.frithstreetgallery.com/#,-0.13699725550492645,51.51119847307912,529377.9649459459,180785.92381098558,12/29/2019,galleries,"17-18 Golden Square, Soho, London W1F 9JJ, United Kingdom",Frith Street Gallery,ChIJG6VVRtQEdkgR_HO2kBguCts,4.2,"['art_gallery', 'point_of_interest', 'establishment']",15.0
Sprovieri,23 Heddon Street,,,E09000033,City of Westminster,10033536350.0,E05000649,West End,http://www.sprovieri.com/london/#,-0.1398824792385247,51.51112735891863,529177.9650000525,180772.92381477536,12/29/2019,galleries,"23 Heddon St, Mayfair, London W1B 4BQ, United Kingdom",Sprovieri,ChIJVzVxk9UEdkgRHzHwf-aU9yo,3.7,"['art_gallery', 'point_of_interest', 'establishment']",6.0
